id,mass,GeoLocation
45973,15600.0,"(-25.0, -69.5)"
5074,30500.0,"(33.59167, -103.02667)"
5075,1830.0,"(45.5, -77.0)"
45972,70.0,"(38.66167, -115.51833)"
5077,1400.0,"(-41.18333, 148.03333)"
30445,3650.0,"(35.8675, -114.19167)"
5078,9540.0,"(35.26667, -107.96667)"
5079,6.1,"(40.2495, -118.93683)"
5080,23.0,"(40.24148, -118.94763)"
32527,2110.1,
5081,95.0,"(40.26752, -118.94308)"
5082,113.0,"(40.27537, -118.9461)"
5083,7200.0,"(40.28563, -118.94657)"
5084,355.0,"(40.28338, -118.94808)"
5085,324.0,"(40.28247, -118.94872)"
5086,451.7,"(40.27957, -118.94642)"
45959,83.8,"(40.2628, -118.95912)"
51574,18.81,"(40.26667, -118.93333)"
51575,170.0,"(40.26667, -118.93333)"
54474,78.0,"(40.26667, -118.93333)"
51576,287.44,"(40.26667, -118.93333)"
51577,34.0,"(40.26667, -118.93333)"
51578,12.56,"(40.26667, -118.93333)"
51579,10.47,"(40.26667, -118.93333)"
52962,37.2,"(40.2819, -118.94693)"
5087,153300.0,"(29.87861, -96.87222)"
5088,16000.0,"(29.86306, -96.92667)"
5089,,"(-26.92383, -49.05883)"
5091,1800.0,"(33.65167, -103.70833)"
5092,64000.0,"(-17.16667, -43.83333)"
5094,15900.0,"(57.85, 114.2)"
5095,1100.0,"(29.8, -98.8)"
5096,2180.0,"(52.5, 68.8)"
5099,59000.0,"(49.05, 13.76667)"
5100,21250.0,
5101,1593.0,"(57.63333, 83.36667)"
5102,6.2,"(-23.5, 133.83333)"
5103,888600.0,"(13.51667, 122.45)"
5104,41800.0,"(26.26667, -81.75)"
5105,23.03,"(37.21667, -117.08333)"
5106,80.8,"(37.21667, -117.08333)"
5107,2000.0,"(-31.15, 149.11667)"
5108,12000.0,"(-30.06667, 141.06667)"
5109,381.0,"(-29.46667, 128.35)"
5115,2126.0,"(33.26667, -116.38333)"
5116,500.0,"(37.5, -79.75)"
53812,100000.0,"(31.15643, -5.15262)"
5118,374.0,"(28.3125, 0.23333)"
5119,130.0,"(26.6325, -12.81025)"
57216,606.0,"(26.74853, -12.70978)"
57217,50.0,"(26.81089, -12.71864)"
57347,272.75,"(26.707, -12.759)"
57348,31.14,"(26.819, -12.724)"
52888,1395.0,"(31.98333, -3.2)"
52852,1560.0,"(34.685, -114.323)"
32528,2312.9,
35487,147.4,"(33.96667, -114.06667)"
5120,8300.0,"(44.92222, 5.26778)"
5122,603.0,"(-33.0, 26.4)"
5123,140.6,"(-83.5, 165.0)"
5124,2270.0,"(48.68333, -97.16667)"
5125,1300.0,"(48.78333, -97.35)"
5126,500000.0,"(-22.61667, 135.2)"
5127,202.9,"(-31.3, 138.38333)"
5129,927.0,"(31.05, -99.46667)"
5130,823000.0,"(52.5, 30.33333)"
5131,138300.0,"(41.15333, -96.955)"
5132,7580.0,"(40.81, -101.80167)"
5136,4300000.0,"(37.5825, -99.16361)"
5137,17000.0,"(39.25, -101.33333)"
5139,13600.0,"(35.71667, -81.86667)"
5141,2230.0,"(40.66667, -104.31667)"
5142,1773.0,"(34.35, -101.4)"
5143,20000.0,"(36.56667, -82.18333)"
5144,544.0,"(-30.58333, 23.55)"
5145,6800.0,"(41.43333, -99.7)"
5146,34000.0,"(-31.83333, 141.76667)"
5147,972.0,"(33.28333, -102.96667)"
5148,101.0,"(33.275, -102.96)"
5149,53.0,"(33.275, -102.96)"
5150,2000.0,"(38.69667, -99.70833)"
5151,40960.0,"(33.21667, -102.18333)"
5152,4100.0,"(33.21667, -102.18333)"
5153,1550.0,"(33.135, -102.27833)"
5154,1626.0,"(33.21667, -102.18333)"
5155,83000.0,"(38.295, -121.405)"
5157,,"(63.11667, 14.28333)"
5158,13000.0,"(52.26667, -105.35)"
30446,798.0,"(34.72453, -114.20883)"
35488,50.0,"(34.73245, -114.22257)"
35489,18.4,"(34.71933, -114.20783)"
44705,34200.0,"(34.7345, -114.21717)"
55342,145.8,"(34.70108, -114.18845)"
55334,859.7,"(34.70337, -114.19097)"
5160,992.0,"(-32.95556, 136.1375)"
56774,374.5,"(0.0, 0.0)"
56775,879.9,"(0.0, 0.0)"
56776,486.0,"(0.0, 0.0)"
56777,472.2,"(0.0, 0.0)"
56778,362.4,"(0.0, 0.0)"
56779,335.2,"(0.0, 0.0)"
56780,234.6,"(0.0, 0.0)"
56781,288.0,"(0.0, 0.0)"
56782,143.9,"(0.0, 0.0)"
56783,161.7,"(0.0, 0.0)"
56784,118.8,"(0.0, 0.0)"
56785,95.4,"(0.0, 0.0)"
53893,27.8,"(0.0, 0.0)"
53894,39.7,"(0.0, 0.0)"
56786,80.3,"(0.0, 0.0)"
56787,28.3,"(0.0, 0.0)"
56788,47.2,"(0.0, 0.0)"
56789,41.6,"(0.0, 0.0)"
56790,22.6,"(0.0, 0.0)"
56791,10.3,"(0.0, 0.0)"
56792,26.1,"(0.0, 0.0)"
56793,5.8,"(0.0, 0.0)"
56794,7.9,"(0.0, 0.0)"
56795,22.7,"(0.0, 0.0)"
56796,15.1,"(0.0, 0.0)"
56797,20.4,"(0.0, 0.0)"
56798,4.9,"(0.0, 0.0)"
53895,0.1,"(0.0, 0.0)"
53896,0.3,"(0.0, 0.0)"
5161,100000.0,"(50.56667, 114.9)"
5162,113600.0,"(29.8, -107.55)"
51831,9300.0,"(32.24611, -99.99306)"
5164,38750.0,"(-29.62917, 116.48222)"
54611,28000.0,"(38.84833, -98.72383)"
5166,290000.0,"(3.98333, 41.65)"
5167,8600.0,"(38.23333, -99.53333)"
5168,24900.0,"(66.4, 137.46667)"
5170,8400.0,"(32.03333, -99.25)"
5171,1825.0,"(63.8, 149.0)"
5172,68000.0,"(42.75, -75.18333)"
5173,2515.0,"(-32.05, 126.16667)"
57342,18400.0,"(39.86667, -106.88333)"
5174,1987.0,"(35.33333, -99.15)"
5176,20.4,"(-31.96667, 125.83333)"
45985,360.0,"(50.65, -109.9)"
5179,3000.0,"(-30.0, 20.0)"
5180,1240.0,"(41.23333, -103.9)"
5182,41000.0,"(38.3, -94.36667)"
5188,41400.0,"(24.5, -104.8)"
5189,23500.0,"(-36.4, -59.5)"
5190,2500.0,"(-25.0, -69.5)"
5192,18000.0,"(35.0, -98.33333)"
5193,3290.0,"(-34.06667, 139.75)"
5194,19.0,"(-26.45, 120.36667)"
5196,500.0,"(-27.05, -70.8)"
5197,12900.0,"(37.03333, -97.625)"
54446,9.0,"(-24.266, -70.03333)"
54620,18.0,"(-24.25, -70.51667)"
54621,338.0,"(-24.25, -70.51667)"
54622,254.0,"(-24.25, -70.51667)"
54623,193.0,"(-24.25, -70.51667)"
54624,179.0,"(-24.25, -70.51667)"
54625,24.0,"(-24.25, -70.51667)"
54626,15.0,"(-24.25, -70.51667)"
54627,95.0,"(-24.25, -70.51667)"
54628,47.0,"(-24.25, -70.51667)"
54629,32.0,"(-24.25, -70.51667)"
54630,17.0,"(-24.25, -70.51667)"
54631,105.0,"(-24.25, -70.51667)"
54632,20.0,"(-24.25, -70.51667)"
54633,115.0,"(-24.25, -70.51667)"
54634,34.0,"(-24.25, -70.51667)"
54635,41.0,"(-24.25, -70.51667)"
54829,6.0,"(-24.25, -70.51667)"
54830,1.1,"(-24.25, -70.51667)"
5198,7275.0,"(36.08333, -92.15)"
5199,,
5201,40000.0,"(28.41667, -98.25)"
5203,16300.0,"(43.2, -78.8)"
5204,25000.0,"(-30.31667, 126.61667)"
5205,280.0,"(-30.08333, 126.61667)"
5206,36.6,"(-30.11667, 126.91667)"
5207,32.8,"(-30.31667, 126.56667)"
5208,38.0,"(-30.28333, 126.51667)"
5209,50.96,"(-30.29167, 126.5875)"
5210,100.3,"(-30.31667, 126.61667)"
5211,0.8,"(-30.1085, 126.62483)"
5212,13.4,"(-30.11967, 126.8835)"
5213,3.4,"(-30.1255, 126.89)"
5214,28.7,"(-30.1255, 126.89)"
5215,215.0,"(-30.134, 126.8915)"
5216,94.3,"(-30.13333, 126.8905)"
5217,36.0,"(-30.12433, 126.88667)"
5218,0.3,"(-30.11967, 126.8985)"
5219,3.5,"(-30.11883, 126.88533)"
5220,6.44,"(-30.022, 126.5525)"
5221,12.94,"(-30.0225, 126.552)"
5222,0.6,"(-30.07967, 126.88917)"
5223,0.81,"(-30.07967, 126.88917)"
5224,4.15,"(-30.06383, 126.88417)"
5225,0.4,"(-30.0855, 126.90117)"
5226,0.6,"(-30.08733, 126.90167)"
5227,0.65,"(-30.09867, 126.8855)"
5228,2.58,"(-30.09867, 126.88533)"
5229,1.0,"(-30.09167, 126.88883)"
5230,5.2,"(-30.09167, 126.88883)"
5231,1.48,"(-30.09167, 126.88883)"
5232,1.0,"(-30.09167, 126.88883)"
5233,3.01,"(-30.09167, 126.88883)"
5234,0.32,"(-30.09167, 126.88883)"
5235,2.33,"(-30.09167, 126.88883)"
5236,0.95,"(-30.09167, 126.88883)"
5237,0.7,"(-30.09167, 126.88883)"
5238,0.45,"(-30.09167, 126.88883)"
5239,0.41,"(-30.09167, 126.88883)"
5240,8.7,"(-30.1845, 126.68367)"
5241,0.99,"(-30.18417, 126.7)"
5242,3.57,"(-30.31667, 126.6)"
5243,55.1,"(-30.31667, 126.61667)"
50974,18.8,"(-30.11683, 126.8755)"
50975,37.6,"(-30.12283, 126.888)"
50976,69.95,"(-30.13933, 126.901)"
50977,15.29,"(-30.11967, 126.86683)"
50978,26.9,"(-30.107, 126.84217)"
50979,9.09,"(-30.119, 126.838)"
50980,28.27,"(-30.32, 126.606)"
50981,104.3,"(-30.32, 126.606)"
50982,13.63,"(-30.32, 126.606)"
50987,19.9,"(-30.1085, 126.52717)"
50988,5.0,"(-30.30883, 126.5845)"
50989,61.4,"(-30.3685, 126.6125)"
55717,579.0,"(-30.31667, 126.61667)"
53490,3016.0,"(33.88098, -111.78558)"
51830,148000.0,"(29.7725, -99.875)"
5245,15400.0,"(37.36667, -85.36667)"
52093,2000000.0,"(-14.258, -49.15917)"
5246,41.0,"(-27.66667, -67.11667)"
5247,50000000.0,"(-27.46667, -60.58333)"
5254,7030.0,"(34.2, -84.48333)"
5255,860.0,"(34.96667, -101.93333)"
32529,928.2,
5256,8600.0,"(40.9, -123.1)"
5257,30000000.0,"(35.05, -111.03333)"
5258,1520.0,"(38.18333, -109.88333)"
5261,136000.0,"(-33.5, 26.0)"
5262,58200000.0,"(76.13333, -64.93333)"
5263,113900.0,"(-45.28333, -70.48333)"
30449,38000.0,"(20.12593, 10.2056)"
5266,454000.0,"(29.66667, -111.5)"
5267,392.0,"(-24.0, -69.0)"
5268,6.4,"(-32.1, 125.68333)"
50912,2860.0,"(32.91745, -114.767183)"
5270,17000.0,"(27.93333, -107.05)"
5271,49.5,"(-29.16667, 127.08333)"
5272,410.0,"(-29.16667, 127.16667)"
5273,116.0,"(-29.15, 127.16667)"
5274,809.0,"(-29.16667, 127.16667)"
5275,502.0,"(-29.18333, 127.16667)"
5277,81200.0,"(31.91667, -98.03333)"
5278,132700.0,"(35.16667, -98.64389)"
5279,800.0,"(-37.98333, 140.98333)"
5281,31600.0,"(-29.23333, 139.93333)"
5282,127000.0,"(36.26667, -85.98333)"
5283,294.0,"(-29.75, 141.03333)"
5284,94000.0,"(32.0, -86.0)"
5285,1545000.0,"(30.4, -107.8)"
5286,723.0,"(37.25, -85.0)"
5287,5896.8,"(35.84778, -97.70333)"
5288,5250.0,"(-33.1, -61.13333)"
5289,25000.0,"(-22.46667, -42.21667)"
30450,120.0,"(44.495, 11.35556)"
5294,10.0,"(-41.5, 145.41667)"
5297,2700.0,"(32.14833, -111.11167)"
55756,61.1,"(-25.23333, -69.71667)"
56101,3180.0,"(-25.20467, -69.82858)"
56279,37.5,"(-25.23333, -69.71667)"
56671,228.0,"(-25.23333, -69.71667)"
56672,19.5,"(-25.23333, -69.71667)"
56673,11.9,"(-25.23333, -69.71667)"
57172,98.0,"(-25.23333, -69.71667)"
57173,5.2,"(-25.23333, -69.71667)"
57176,329.0,"(-25.23333, -69.71667)"
57177,573.0,"(-25.23333, -69.71667)"
57178,225.0,"(-25.23333, -69.71667)"
57179,428.0,"(-25.23333, -69.71667)"
57180,191.0,"(-25.23333, -69.71667)"
57181,239.0,"(-25.23333, -69.71667)"
57182,647.0,"(-25.23333, -69.71667)"
57183,426.0,"(-25.23333, -69.71667)"
57184,1018.0,"(-25.23333, -69.71667)"
57185,3191.0,"(-25.23333, -69.71667)"
57186,2084.0,"(-25.23333, -69.71667)"
57291,53.5,"(-25.23333, -69.71667)"
57292,312.0,"(-25.23333, -69.71667)"
57293,39.0,"(-25.23333, -69.71667)"
57294,845.0,"(-25.23333, -69.71667)"
57295,2408.0,"(-25.23333, -69.71667)"
57296,4993.0,"(-25.23333, -69.71667)"
57297,169.0,"(-25.23333, -69.71667)"
57298,214.0,"(-25.23333, -69.71667)"
57299,1178.0,"(-25.23333, -69.71667)"
57300,1107.0,"(-25.23333, -69.71667)"
57301,211.0,"(-25.23333, -69.71667)"
57327,20.0,"(-25.23333, -69.71667)"
57328,904.0,"(-25.23333, -69.71667)"
57329,42.0,"(-25.23333, -69.71667)"
5298,3920.0,"(51.965, -107.43833)"
5299,1492.0,"(31.7045, -110.77917)"
5300,26210.0,"(44.221494, -98.059192)"
5302,4900.0,"(39.7, -98.98333)"
5303,26000.0,"(29.82806, -96.90861)"
5304,11300.0,"(34.01667, -85.26667)"
5305,3600.0,"(34.2, -100.48333)"
5309,20600.0,"(-22.21667, -68.90833)"
44877,3740.0,"(-14.53321, -75.77511)"
5310,68.0,"(24.33333, -102.13333)"
5317,2400.0,"(36.2, -102.45)"
5318,6600.0,"(48.45, -72.06667)"
5319,1207.0,"(-26.5, -70.25)"
53491,350.4,"(33.24558, -111.89633)"
5323,27900.0,"(31.33333, 121.66667)"
5324,15300.0,"(35.71667, -102.28333)"
5326,1400000.0,"(23.08333, -101.01667)"
5333,1990.0,"(69.1, 172.6)"
5335,127760.0,"(53.66667, 88.0)"
5336,5390.0,"(51.53333, 94.6)"
5343,16500.0,"(34.7, -81.2)"
44706,26.0,"(36.00217, -116.19633)"
5346,104800.0,"(36.5, -104.2)"
5347,8030.0,"(36.0, -104.5)"
5348,212.0,"(29.0, -103.25)"
5350,54000.0,"(28.66667, -106.11667)"
5351,43000.0,"(59.33333, -136.0)"
5352,5720.0,"(14.5, -90.5)"
5353,209400.0,"(51.05833, 94.4)"
5354,4050.0,"(20.25, -12.68333)"
52013,699.0,"(33.01222, -114.86667)"
5360,2000.0,"(-29.91667, 129.83333)"
5361,1802.0,"(35.25, -118.09067)"
5362,16220.0,"(33.5, -85.66667)"
5363,24300000.0,"(27.0, -105.1)"
5365,,"(37.85, -100.35)"
5366,1500.0,"(39.11667, -84.5)"
5367,2268.0,"(34.02806, -102.68)"
5369,1964.0,"(34.905, -100.91333)"
5370,26.8,"(34.93611, -100.94167)"
5371,1050.0,"(43.7, -104.7)"
5372,20.0,"(12.5, -137.7)"
5373,11300.0,"(38.0, -84.16667)"
5375,15600.0,"(34.34667, -101.49)"
5376,5136.0,"(34.34833, -101.65833)"
5377,6800.0,"(32.31667, -97.41667)"
5378,24000.0,"(36.43333, -98.43333)"
5379,115000.0,"(34.88333, -84.78333)"
5380,11360.0,"(39.1, -103.25833)"
5381,7700.0,"(36.08333, -84.2)"
5382,277.0,"(11.7, -137.8)"
5384,7700.0,"(34.45, -111.36667)"
5385,283000.0,"(34.3, -103.13472)"
5386,41300.0,"(34.3, -103.13333)"
5387,2100000.0,"(28.7, -102.73333)"
5388,6530.0,"(-22.56667, -70.25)"
5389,85.0,
5390,429.0,"(-26.66667, 120.16667)"
5391,2460.0,"(-32.13333, 141.03333)"
5392,19500.0,"(-31.93333, 126.21667)"
5393,482.0,"(-32.81667, 134.8)"
51051,35900.0,"(37.01667, -95.66667)"
5394,2400.0,"(39.41667, -101.05)"
5396,320.0,"(55.18333, -162.55)"
5398,18400.0,"(37.26667, -99.33333)"
5399,16000.0,"(37.26667, -99.33333)"
5400,16300.0,"(41.35, -99.11667)"
5402,2300.0,"(35.3, -81.73333)"
5404,134000.0,"(37.43333, -3.65)"
5405,12200.0,"(24.01667, -104.66667)"
5407,3912.0,"(35.35, -98.68333)"
5408,,"(38.83333, -104.83333)"
5410,19670.0,"(46.57056, -117.09861)"
5411,165.0,"(31.82967, -107.3945)"
5412,56.2,"(-29.6, 126.50667)"
5413,100.0,"(-29.785, 126.58833)"
5414,19700.0,"(32.01667, -98.7)"
5415,2400.0,"(31.99167, -98.65167)"
5416,304.3,"(-31.2, 138.3)"
53877,17000.0,"(40.266667, -94.683333)"
5417,93500.0,"(32.0, -101.5)"
55768,44.0,"(44.08333, -1.31667)"
5420,,
5421,105000.0,"(-30.33333, 130.53333)"
5422,61.0,"(-30.25, 130.66667)"
5423,1536.9,"(-30.31833, 129.06333)"
5424,149.0,"(-30.70167, 130.45611)"
5425,97.0,"(-30.24833, 130.54083)"
5426,41.8,"(-30.50683, 130.404)"
5427,100000.0,"(-30.61667, 130.41667)"
5428,84.2,"(-30.50683, 130.404)"
5429,35.4,"(-30.16967, 130.70533)"
5430,471.0,"(-30.23433, 130.60067)"
54926,6.6,"(-30.91378, 130.90386)"
54927,46.8,"(-30.94775, 130.90858)"
5431,2300.0,"(36.16667, -85.51667)"
5432,19280.0,"(-34.96667, 148.125)"
5433,393.0,"(-34.81667, 147.13333)"
5434,4500.0,"(38.03333, -101.98333)"
5435,5230.0,"(-35.41667, 139.75)"
5436,2750.0,"(35.0, -111.0)"
5437,6800.0,"(-29.85, 140.7)"
5438,16800.0,"(36.43333, -87.0)"
5439,116.7,"(-30.45, 126.1)"
5440,12000.0,"(39.66667, -102.83333)"
5441,817.0,"(39.68333, -102.845)"
5442,20000.0,"(-27.3, -70.4)"
44707,54.5,"(34.30333, -112.16617)"
54859,5176.0,"(35.405, -98.74889)"
5445,450.0,"(-33.06667, -61.0)"
5446,11340.0,"(-36.0, 146.36667)"
5447,1400.0,"(34.95, -107.16667)"
5448,1328.0,"(-26.03333, -70.33333)"
5449,715.6,"(37.35, -108.68333)"
5450,960000.0,"(35.78333, -83.25)"
5452,2156.0,"(-27.95, 122.88333)"
5453,35500.0,"(36.83333, -105.23333)"
5454,1160.0,"(41.36667, -98.63333)"
30451,243.0,"(38.46483, -105.7015)"
5455,800.0,"(34.83333, -112.01667)"
5456,61000.0,"(39.2, -98.78333)"
5457,5717.0,"(-33.3, 136.01667)"
5458,5560.0,"(-33.85, 148.68333)"
30452,338.0,"(35.05017, -116.76683)"
30453,106.7,"(35.04753, -116.73092)"
30454,255.72,"(35.08808, -116.75398)"
30455,2430.0,"(35.0715, -116.77205)"
30456,5220.0,"(35.05605, -116.7763)"
30457,344.0,"(35.09373, -116.76343)"
30458,392.8,"(35.07667, -116.74667)"
30459,2134.0,"(35.05242, -116.7667)"
30460,67.61,"(35.05878, -116.773)"
30461,1364.31,"(35.05817, -116.7743)"
30462,412.05,"(35.03815, -116.7531)"
30463,278.1,"(35.07402, -116.76117)"
30464,61.5,"(35.05073, -116.76698)"
30465,68.02,"(35.04625, -116.73547)"
30466,1369.0,"(35.05865, -116.76872)"
30467,4.4,"(35.05847, -116.769)"
30468,162.0,"(35.0501, -116.74443)"
30469,3.2,"(35.03815, -116.7531)"
30470,18.5,"(35.05893, -116.76872)"
30471,14.2,"(35.05947, -116.7685)"
30472,140.0,"(35.06917, -116.7502)"
30473,6.1,"(35.06785, -116.7494)"
30474,17.4,"(35.07028, -116.74847)"
30475,117.5,"(35.0925, -116.76083)"
30476,18.3,"(35.05283, -116.76645)"
30477,10.4,"(35.05283, -116.76538)"
30478,32.22,"(35.06725, -116.74853)"
30479,90.04,"(35.05602, -116.72368)"
30480,10.84,"(35.05607, -116.72365)"
30481,13.87,"(35.07362, -116.76372)"
30482,17.02,"(35.06847, -116.76905)"
30483,17.7,"(35.05865, -116.76872)"
30484,76.88,"(35.06152, -116.76295)"
30485,9.87,"(35.07802, -116.76777)"
30486,16.66,"(35.07, -116.77)"
30487,43.0,"(35.05835, -116.77403)"
30488,42.57,"(35.06888, -116.76197)"
30489,36.35,"(35.05475, -116.75432)"
30490,187.55,"(35.05452, -116.73005)"
30491,1.47,"(35.08838, -116.75283)"
30492,54.31,"(35.05717, -116.7205)"
30493,22.5,"(35.04008, -116.75553)"
30494,512.0,"(35.03842, -116.75818)"
30495,16.36,"(35.08958, -116.75007)"
30496,81.4,"(35.05628, -116.73377)"
30497,71.8,"(35.08758, -116.74603)"
45960,7.5,"(35.05902, -116.76892)"
45961,16.2,"(35.05122, -116.76742)"
45962,47.2,"(35.07118, -116.77162)"
45963,21.3,"(35.0742, -116.7637)"
52804,7.2,"(35.0751, -116.75038)"
5459,23.04,"(31.91667, -111.5)"
44708,240.0,"(36.99367, -114.99367)"
5460,284.0,"(-30.4, 127.43333)"
5461,48500.0,"(35.83333, -84.91667)"
5462,90.0,"(37.23333, -80.73333)"
5463,8600000.0,"(-38.1, 145.3)"
5464,6000.0,"(31.75, -97.75)"
5466,27500.0,"(-5.25, -40.5)"
5467,367.0,
5468,10820.0,"(-30.36667, 120.73333)"
5472,10.6,"(38.90306, -112.82111)"
5473,3.8,"(-32.01667, 139.78333)"
5475,,"(33.66667, -101.26667)"
44709,6320.0,"(44.47733, -103.972)"
5478,23000.0,"(26.5, -100.0)"
51739,14000.0,"(-30.75, -64.78333)"
5479,1500.0,"(22.0, -80.0)"
5480,32.5,"(35.29575, -117.4668)"
5481,95.0,"(35.2755, -117.47833)"
5482,7.5,"(35.29183, -117.47067)"
5483,40.0,"(35.30233, -117.46017)"
5484,35.0,"(35.31232, -117.45315)"
5485,0.5,"(35.31227, -117.453)"
5486,96.7,"(35.3114, -117.45342)"
5487,18.02,"(35.28333, -117.48333)"
5488,19.0,"(35.31833, -117.46667)"
5489,10.5,"(35.3112, -117.45465)"
5490,10.69,"(35.2758, -117.47877)"
5491,0.72,"(35.31217, -117.453)"
32530,325.7,
52974,1.6,"(35.31218, -117.45303)"
52978,23.1,"(35.28528, -117.48305)"
52979,8.5,"(35.28638, -117.48305)"
52980,10.1,"(35.30455, -117.45817)"
51573,31.72,"(35.3, -117.4605)"
52856,123.0,"(35.3248, -117.47983)"
52967,19.5,"(35.296, -117.472)"
52968,22.2,"(35.296, -117.472)"
5493,46500.0,"(29.01667, -97.28333)"
5494,5900.0,"(40.23333, -100.83333)"
5495,10000.0,"(37.61667, -98.91667)"
5497,28600.0,"(30.0, -109.66667)"
32489,406.2,
32490,219.7,
32491,461.3,
45987,493.1,
45988,491.4,
32492,185.4,
32493,100.5,
32494,167.4,
32495,183.3,
32496,184.5,
32497,118.7,
32498,145.9,
32499,203.6,
32500,138.2,
32501,121.5,
34564,162.1,
32502,56.5,
32503,167.4,
32504,134.9,
45989,97.8,
32505,61.3,
45990,197.3,
45991,22.7,
45992,152.6,
45993,12.8,
45994,114.0,
45995,82.3,
45996,116.6,
45997,96.0,
45998,117.6,
45999,32.4,
46000,84.9,
46001,35.1,
5547,213.0,"(27.18717, 16.189)"
46002,14.6,
46003,6.7,
46004,19.4,
46005,56.0,
46006,28.0,
46007,43.2,
32506,30.4,
32507,20.7,
32508,14.6,
32509,28.6,
32510,20.2,
32532,8.3,
32533,9625.0,
32534,5695.2,
32535,12550.0,
5499,567.0,"(35.96667, -96.76667)"
5501,,"(50.8, 19.11667)"
5502,,"(50.8, 19.11667)"
5503,27300.0,"(-38.91667, -69.2)"
5505,300.0,"(34.08333, -115.78333)"
5506,12200.0,"(-27.71667, 117.25)"
5507,257000.0,"(-25.33333, 116.18333)"
5508,4400.0,"(36.04333, -102.40833)"
5509,53000.0,"(34.8, -84.98333)"
5510,8991.0,"(34.216667, -115.05)"
5512,30.0,"(51.13889, -1.53611)"
47364,26.7,
47365,4.4,
47366,12.5,
45012,47.4,
5516,35.0,"(29.58333, -3.75)"
5517,213.0,"(27.11767, 16.0745)"
5518,5105.0,"(27.1255, 16.05817)"
5519,2020.0,"(27.12633, 16.03067)"
5520,237.0,"(27.155, 15.95833)"
5521,1932.0,"(27.1565, 15.9525)"
5522,3130.0,"(27.16983, 15.9255)"
5523,331.0,"(27.16233, 16.09533)"
5524,1925.0,"(27.15833, 16.11467)"
5525,2235.0,"(27.15267, 16.1565)"
5526,72.0,"(27.15217, 16.17317)"
5527,898.0,"(27.16467, 16.16917)"
5528,769.0,"(27.132, 16.29767)"
5529,205.0,"(27.1295, 16.3435)"
5530,147.0,"(27.10917, 16.46617)"
5531,619.0,"(27.107, 16.39333)"
5532,516.0,"(27.098, 16.32233)"
5533,713.0,"(27.09267, 16.31317)"
5534,287.0,"(27.092, 16.3)"
5535,3096.0,"(27.08083, 16.201)"
5536,1190.0,"(27.07717, 16.19317)"
5537,83.0,"(27.07717, 16.193)"
5538,362.0,"(27.0775, 16.16917)"
5539,31.0,"(27.09767, 16.0255)"
5540,113.0,"(27.10483, 16.01133)"
5541,483.0,"(27.10483, 16.01133)"
5542,236.0,"(27.11417, 16.0015)"
5543,281.0,"(27.12783, 15.97117)"
5544,231.0,"(27.225, 15.0295)"
5545,1620.0,"(27.20167, 16.093)"
5546,404.0,"(27.1915, 16.1345)"
5548,579.0,"(27.08467, 16.03683)"
5549,126.0,"(27.0805, 16.12567)"
5550,406.0,"(27.08267, 16.13783)"
5551,199.0,"(27.08683, 16.17483)"
5552,1214.0,"(27.10383, 16.30867)"
5553,990.0,"(27.10767, 16.32383)"
5554,674.0,"(27.10967, 16.3515)"
5555,167.0,"(27.11067, 16.35667)"
5556,176.0,"(27.1115, 16.4365)"
5557,95.0,"(27.13583, 16.36017)"
5558,176.0,"(27.13367, 16.358)"
5559,38.0,"(27.13383, 16.331)"
5560,1741.0,"(27.13933, 16.27267)"
5561,1010.0,"(27.14617, 16.16367)"
5562,192.0,"(27.15267, 16.10617)"
5563,240.0,"(27.27517, 16.09383)"
5564,242.0,"(27.25817, 16.1355)"
5565,100.0,"(27.30583, 16.13567)"
5566,1808.0,"(27.3055, 16.20917)"
5567,121.0,"(27.30383, 16.24483)"
5568,164.0,"(27.30317, 16.25467)"
5569,276.0,"(27.30517, 16.26417)"
5570,957.0,"(27.30483, 16.30017)"
5571,451.0,"(27.26717, 16.42033)"
5572,703.0,"(27.26783, 16.41317)"
5573,36.0,"(27.26883, 16.23633)"
5574,1490.0,"(27.279, 16.21733)"
5575,944.0,"(27.29867, 16.16683)"
5576,425.0,"(27.32017, 16.0775)"
5577,3130.0,"(27.45767, 16.28017)"
5578,421.0,"(27.45483, 16.31333)"
5579,199.0,"(27.4055, 16.32833)"
5580,229.0,"(27.40633, 16.31967)"
5581,90.0,"(27.41633, 16.19433)"
5582,50.0,"(27.4205, 16.16667)"
5583,688.0,"(27.1455, 15.95067)"
5584,250.0,"(27.0705, 16.0945)"
5585,110.0,"(27.04767, 16.4515)"
5586,458.0,"(27.05233, 16.42633)"
5587,392.0,"(27.056, 16.399)"
5588,117.0,"(27.1055, 16.04583)"
5589,215.0,"(27.12883, 16.035)"
5590,86.0,"(27.16033, 16.03533)"
5591,1025.0,"(27.19967, 16.03567)"
5592,123.0,"(27.1045, 16.00983)"
5593,443.0,"(27.10733, 16.02233)"
5594,838.0,"(27.10483, 16.06317)"
5595,252.0,"(27.11817, 16.02717)"
5596,216.0,"(27.10083, 16.02333)"
5597,125.0,"(27.11017, 16.01817)"
5598,860.0,"(27.167, 15.93933)"
5599,622.0,"(27.15967, 15.96283)"
5600,277.0,"(27.04067, 16.40433)"
5601,153.0,"(27.04617, 16.37217)"
5602,237.0,"(27.08433, 16.119)"
5603,217.0,"(27.1355, 16.03017)"
5604,236.0,"(27.1425, 16.0295)"
5605,541.0,"(27.143, 16.028)"
5606,628.0,"(27.1585, 16.03133)"
